date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,start_balance,end_of_day_balance,stockout
2023-08-01,ATM001,metro_retail,1308800,409,0,3540000,3540000,2231200,0
2023-08-01,ATM002,urban_residential,696600,218,0,1822000,2029600,1333000,0
2023-08-01,ATM003,corporate_park,833200,260,0,0,1473500,640300,0
2023-08-01,ATM004,rural_branch,442000,138,0,1270000,1270000,828000,0
2023-08-01,ATM005,transit_hub,1243000,388,0,3197000,3680500,2437500,0
2023-08-02,ATM001,metro_retail,1192700,373,0,0,2231200,1038500,0
2023-08-02,ATM002,urban_residential,612700,191,0,0,1333000,720300,0
2023-08-02,ATM003,corporate_park,570600,178,0,1710000,2350300,1779600,0
2023-08-02,ATM004,rural_branch,429800,134,0,0,828000,398200,0
2023-08-02,ATM005,transit_hub,1303000,407,0,0,2437500,1134600,0
2023-08-03,ATM001,metro_retail,1098400,343,0,2501000,3539500,2441100,0
2023-08-03,ATM002,urban_residential,697000,218,0,0,720300,23400,0
2023-08-03,ATM003,corporate_park,683800,214,0,0,1779600,1095800,0
2023-08-03,ATM004,rural_branch,396500,124,0,872000,1270200,873700,0
2023-08-03,ATM005,transit_hub,998200,312,0,2545000,3679600,2681400,0
2023-08-04,ATM001,metro_retail,1188500,371,0,0,2441100,1252600,0
2023-08-04,ATM002,urban_residential,634000,198,0,2007000,2030400,1396400,0
2023-08-04,ATM003,corporate_park,847400,265,0,0,1095800,248400,0
2023-08-04,ATM004,rural_branch,458700,143,0,0,873700,415000,0
2023-08-04,ATM005,transit_hub,1302000,407,0,0,2681400,1379400,0
2023-08-05,ATM001,metro_retail,1252600,391,0,0,1252600,0,1
2023-08-05,ATM002,urban_residential,866500,271,0,0,1396400,529900,0
2023-08-05,ATM003,corporate_park,1096300,343,0,2102000,2350400,1254100,0
2023-08-05,ATM004,rural_branch,571300,179,0,855000,1270000,698700,0
2023-08-05,ATM005,transit_hub,1379400,431,0,0,1379400,0,1
2023-08-06,ATM001,metro_retail,1378800,431,0,3540000,3540000,2161200,0
2023-08-06,ATM002,urban_residential,805100,252,0,1500000,2029900,1224800,0
2023-08-06,ATM003,corporate_park,779600,244,0,0,1254100,474400,0
2023-08-06,ATM004,rural_branch,539200,168,0,0,698700,159500,0
2023-08-06,ATM005,transit_hub,1363500,426,0,3680000,3680000,2316500,0
2023-08-07,ATM001,metro_retail,1198100,374,0,0,2161200,963100,0
2023-08-07,ATM002,urban_residential,677900,212,0,0,1224800,547000,0
2023-08-07,ATM003,corporate_park,715600,224,0,1876000,2350400,1634800,0
2023-08-07,ATM004,rural_branch,372100,116,0,1110000,1269500,897400,0
2023-08-07,ATM005,transit_hub,1312700,410,0,0,2316500,1003900,0
2023-08-08,ATM001,metro_retail,835800,261,0,2577000,3540100,2704200,0
2023-08-08,ATM002,urban_residential,420000,131,0,1483000,2030000,1609900,0
2023-08-08,ATM003,corporate_park,623100,195,0,0,1634800,1011700,0
2023-08-08,ATM004,rural_branch,302200,94,0,0,897400,595200,0
2023-08-08,ATM005,transit_hub,885500,277,0,2676000,3679900,2794400,0
2023-08-09,ATM001,metro_retail,822100,257,0,0,2704200,1882100,0
2023-08-09,ATM002,urban_residential,502900,157,0,0,1609900,1107000,0
2023-08-09,ATM003,corporate_park,431800,135,0,0,1011700,579900,0
2023-08-09,ATM004,rural_branch,331200,104,0,0,595200,264000,0
2023-08-09,ATM005,transit_hub,890400,278,0,0,2794400,1904000,0
2023-08-10,ATM001,metro_retail,935500,292,0,0,1882100,946600,0
2023-08-10,ATM002,urban_residential,428000,134,0,0,1107000,679000,0
2023-08-10,ATM003,corporate_park,544900,170,0,1770000,2349900,1804900,0
2023-08-10,ATM004,rural_branch,335300,105,0,1006000,1270000,934600,0
2023-08-10,ATM005,transit_hub,905000,283,0,0,1904000,999000,0
2023-08-11,ATM001,metro_retail,1220800,382,0,2593000,3539600,2318800,0
2023-08-11,ATM002,urban_residential,676700,211,0,1351000,2030000,1353300,0
2023-08-11,ATM003,corporate_park,780000,244,0,0,1804900,1024900,0
2023-08-11,ATM004,rural_branch,465200,145,0,0,934600,469400,0
2023-08-11,ATM005,transit_hub,997200,312,0,2681000,3680000,2682900,0
2023-08-12,ATM001,metro_retail,1705400,533,0,0,2318800,613400,0
2023-08-12,ATM002,urban_residential,878800,275,0,0,1353300,474500,0
2023-08-12,ATM003,corporate_park,986000,308,0,0,1024900,38900,0
2023-08-12,ATM004,rural_branch,469400,147,0,0,469400,0,1
2023-08-12,ATM005,transit_hub,1695900,530,0,0,2682900,986900,0
2023-08-13,ATM001,metro_retail,1430600,447,0,2927000,3540400,2109800,0
2023-08-13,ATM002,urban_residential,739700,231,0,1556000,2030500,1290800,0
2023-08-13,ATM003,corporate_park,768500,240,0,2311000,2349900,1581400,0
2023-08-13,ATM004,rural_branch,643600,201,0,1270000,1270000,626400,0
2023-08-13,ATM005,transit_hub,1454200,454,0,2693000,3679900,2225800,0
2023-08-14,ATM001,metro_retail,1087400,340,0,0,2109800,1022500,0
2023-08-14,ATM002,urban_residential,634300,198,0,0,1290800,656500,0
2023-08-14,ATM003,corporate_park,728100,228,0,0,1581400,853300,0
2023-08-14,ATM004,rural_branch,388000,121,0,0,626400,238400,0
2023-08-14,ATM005,transit_hub,1083900,339,0,0,2225800,1141800,0
2023-08-15,ATM001,metro_retail,1002700,313,1,2518000,3540500,2537800,0
2023-08-15,ATM002,urban_residential,475300,149,1,1374000,2030500,1555100,0
2023-08-15,ATM003,corporate_park,692300,216,1,0,853300,161000,0
2023-08-15,ATM004,rural_branch,438700,137,1,1032000,1270400,831700,0
2023-08-15,ATM005,transit_hub,943000,295,1,2538000,3679800,2736800,0
2023-08-16,ATM001,metro_retail,883500,276,0,0,2537800,1654300,0
2023-08-16,ATM002,urban_residential,436700,136,0,0,1555100,1118400,0
2023-08-16,ATM003,corporate_park,578200,181,0,2189000,2350000,1771900,0
2023-08-16,ATM004,rural_branch,263400,82,0,0,831700,568300,0
2023-08-16,ATM005,transit_hub,890800,278,0,0,2736800,1846000,0
2023-08-17,ATM001,metro_retail,1033500,323,0,0,1654300,620700,0
2023-08-17,ATM002,urban_residential,445400,139,0,0,1118400,673000,0
2023-08-17,ATM003,corporate_park,509800,159,0,0,1771900,1262100,0
2023-08-17,ATM004,rural_branch,320500,100,0,0,568300,247800,0
2023-08-17,ATM005,transit_hub,952700,298,0,0,1846000,893300,0
2023-08-18,ATM001,metro_retail,1253600,392,0,2919000,3539700,2286100,0
2023-08-18,ATM002,urban_residential,719700,225,0,1357000,2030000,1310300,0
2023-08-18,ATM003,corporate_park,735500,230,0,0,1262100,526600,0
2023-08-18,ATM004,rural_branch,512200,160,0,1022000,1269800,757600,0
2023-08-18,ATM005,transit_hub,1460300,456,0,2787000,3680300,2220100,0
2023-08-19,ATM001,metro_retail,1831300,572,0,0,2286100,454900,0
2023-08-19,ATM002,urban_residential,1001700,313,0,0,1310300,308600,0
2023-08-19,ATM003,corporate_park,1071800,335,0,1823000,2349600,1277700,0
2023-08-19,ATM004,rural_branch,651400,204,0,0,757600,106200,0
2023-08-19,ATM005,transit_hub,1581300,494,0,0,2220100,638800,0
2023-08-20,ATM001,metro_retail,1488800,465,0,3085000,3539900,2051100,0
2023-08-20,ATM002,urban_residential,821300,257,0,1721000,2029600,1208300,0
2023-08-20,ATM003,corporate_park,984900,308,0,0,1277700,292900,0
2023-08-20,ATM004,rural_branch,557100,174,0,1164000,1270200,713100,0
2023-08-20,ATM005,transit_hub,1588400,496,0,3041000,3679800,2091300,0
2023-08-21,ATM001,metro_retail,932800,292,0,0,2051100,1118300,0
2023-08-21,ATM002,urban_residential,646600,202,0,0,1208300,561700,0
2023-08-21,ATM003,corporate_park,667300,209,0,2057000,2349900,1682600,0
2023-08-21,ATM004,rural_branch,456100,143,0,0,713100,257000,0
2023-08-21,ATM005,transit_hub,1152000,360,0,0,2091300,939400,0
2023-08-22,ATM001,metro_retail,828800,259,0,2422000,3540300,2711400,0
2023-08-22,ATM002,urban_residential,396600,124,0,1468000,2029700,1633100,0
2023-08-22,ATM003,corporate_park,460600,144,0,0,1682600,1222000,0
2023-08-22,ATM004,rural_branch,315500,99,0,1013000,1270000,954600,0
2023-08-22,ATM005,transit_hub,833600,260,0,2741000,3680400,2846800,0
2023-08-23,ATM001,metro_retail,812300,254,0,0,2711400,1899100,0
2023-08-23,ATM002,urban_residential,465400,145,0,0,1633100,1167800,0
2023-08-23,ATM003,corporate_park,481800,151,0,0,1222000,740300,0
2023-08-23,ATM004,rural_branch,339100,106,0,0,954600,615500,0
2023-08-23,ATM005,transit_hub,890000,278,0,0,2846800,1956800,0
2023-08-24,ATM001,metro_retail,969300,303,0,0,1899100,929900,0
2023-08-24,ATM002,urban_residential,431000,135,0,0,1167800,736800,0
2023-08-24,ATM003,corporate_park,597500,187,0,1610000,2350300,1752800,0
2023-08-24,ATM004,rural_branch,332700,104,0,0,615500,282800,0
2023-08-24,ATM005,transit_hub,991000,310,0,0,1956800,965800,0
2023-08-25,ATM001,metro_retail,1316100,411,0,2610000,3539900,2223800,0
2023-08-25,ATM002,urban_residential,660000,206,0,0,736800,76800,0
2023-08-25,ATM003,corporate_park,816800,255,0,0,1752800,936000,0
2023-08-25,ATM004,rural_branch,456600,143,0,987000,1269800,813200,0
2023-08-25,ATM005,transit_hub,1235200,386,0,2714000,3679800,2444600,0
2023-08-26,ATM001,metro_retail,1751800,547,0,0,2223800,471900,0
2023-08-26,ATM002,urban_residential,914900,286,0,1953000,2029800,1114800,0
2023-08-26,ATM003,corporate_park,936000,292,0,0,936000,0,1
2023-08-26,ATM004,rural_branch,527100,165,0,0,813200,286100,0
2023-08-26,ATM005,transit_hub,1914400,598,0,0,2444600,530200,0
2023-08-27,ATM001,metro_retail,1468200,459,0,3068000,3539900,2071700,0
2023-08-27,ATM002,urban_residential,783700,245,0,0,1114800,331100,0
2023-08-27,ATM003,corporate_park,995100,311,0,2350000,2350000,1354900,0
2023-08-27,ATM004,rural_branch,589900,184,0,984000,1270100,680100,0
2023-08-27,ATM005,transit_hub,1448300,453,0,3150000,3680200,2231900,0
2023-08-28,ATM001,metro_retail,1037700,324,0,0,2071700,1034000,0
2023-08-28,ATM002,urban_residential,646300,202,0,1699000,2030100,1383800,0
2023-08-28,ATM003,corporate_park,642800,201,0,0,1354900,712100,0
2023-08-28,ATM004,rural_branch,384100,120,0,0,680100,296000,0
2023-08-28,ATM005,transit_hub,1043400,326,0,0,2231900,1188500,0
2023-08-29,ATM001,metro_retail,1079800,337,0,2506000,3540000,2460200,0
2023-08-29,ATM002,urban_residential,524900,164,0,0,1383800,858900,0
2023-08-29,ATM003,corporate_park,633600,198,0,1638000,2350100,1716400,0
2023-08-29,ATM004,rural_branch,463600,145,0,974000,1270000,806500,0
2023-08-29,ATM005,transit_hub,1030400,322,0,2491000,3679500,2649100,0
2023-08-30,ATM001,metro_retail,1275900,399,1,0,2460200,1184300,0
2023-08-30,ATM002,urban_residential,705700,221,1,0,858900,153200,0
2023-08-30,ATM003,corporate_park,716700,224,1,0,1716400,999700,0
2023-08-30,ATM004,rural_branch,565700,177,1,0,806500,240800,0
2023-08-30,ATM005,transit_hub,1515600,474,1,0,2649100,1133500,0
2023-08-31,ATM001,metro_retail,1191600,372,0,2356000,3540300,2348700,0
2023-08-31,ATM002,urban_residential,557000,174,0,1877000,2030200,1473200,0
2023-08-31,ATM003,corporate_park,704700,220,0,0,999700,295000,0
2023-08-31,ATM004,rural_branch,444800,139,0,1029000,1269800,825000,0
2023-08-31,ATM005,transit_hub,1150200,359,0,2546000,3679500,2529300,0
2023-09-01,ATM001,metro_retail,1875800,586,0,0,2348700,472900,0
2023-09-01,ATM002,urban_residential,876700,274,0,0,1473200,596500,0
2023-09-01,ATM003,corporate_park,1222000,382,0,2055000,2350000,1128000,0
2023-09-01,ATM004,rural_branch,712300,223,0,0,825000,112700,0
2023-09-01,ATM005,transit_hub,1883200,588,0,0,2529300,646100,0
2023-09-02,ATM001,metro_retail,2325300,727,0,3067000,3539900,1214600,0
2023-09-02,ATM002,urban_residential,1303900,407,0,1434000,2030500,726600,0
2023-09-02,ATM003,corporate_park,1128000,353,0,0,1128000,0,1
2023-09-02,ATM004,rural_branch,876800,274,0,1157000,1269700,392900,0
2023-09-02,ATM005,transit_hub,2300900,719,0,3034000,3680100,1379200,0
2023-09-03,ATM001,metro_retail,1693200,529,0,2325000,3539600,1846400,0
2023-09-03,ATM002,urban_residential,726600,227,0,0,726600,0,1
2023-09-03,ATM003,corporate_park,1067400,334,0,2350000,2350000,1282600,0
2023-09-03,ATM004,rural_branch,676200,211,0,877000,1269900,593700,0
2023-09-03,ATM005,transit_hub,1379200,431,0,0,1379200,0,1
2023-09-04,ATM001,metro_retail,1157900,362,0,0,1846400,688500,0
2023-09-04,ATM002,urban_residential,655100,205,0,2030000,2030000,1374900,0
2023-09-04,ATM003,corporate_park,669500,209,0,0,1282600,613100,0
2023-09-04,ATM004,rural_branch,362600,113,0,0,593700,231100,0
2023-09-04,ATM005,transit_hub,1246600,390,0,3680000,3680000,2433400,0
2023-09-05,ATM001,metro_retail,919000,287,0,2851000,3539500,2620600,0
2023-09-05,ATM002,urban_residential,504300,158,0,0,1374900,870600,0
2023-09-05,ATM003,corporate_park,522700,163,0,1737000,2350100,1827300,0
2023-09-05,ATM004,rural_branch,373100,117,0,1039000,1270100,897000,0
2023-09-05,ATM005,transit_hub,836200,261,0,0,2433400,1597200,0
2023-09-06,ATM001,metro_retail,928300,290,0,0,2620600,1692300,0
2023-09-06,ATM002,urban_residential,463000,145,0,0,870600,407600,0
2023-09-06,ATM003,corporate_park,549100,172,0,0,1827300,1278200,0
2023-09-06,ATM004,rural_branch,297800,93,0,0,897000,599200,0
2023-09-06,ATM005,transit_hub,784100,245,0,0,1597200,813100,0
2023-09-07,ATM001,metro_retail,1064400,333,0,0,1692300,627900,0
2023-09-07,ATM002,urban_residential,488900,153,0,1622000,2029600,1540700,0
2023-09-07,ATM003,corporate_park,563200,176,0,0,1278200,715000,0
2023-09-07,ATM004,rural_branch,406400,127,0,0,599200,192800,0
2023-09-07,ATM005,transit_hub,847000,265,0,2867000,3680100,2833100,0
2023-09-08,ATM001,metro_retail,1319200,412,0,2912000,3539900,2220700,0
2023-09-08,ATM002,urban_residential,727500,227,0,0,1540700,813200,0
2023-09-08,ATM003,corporate_park,762100,238,0,1635000,2350000,1587900,0
2023-09-08,ATM004,rural_branch,502100,157,0,1077000,1269800,767700,0
2023-09-08,ATM005,transit_hub,1278600,400,0,0,2833100,1554400,0
2023-09-09,ATM001,metro_retail,1777300,555,0,0,2220700,443400,0
2023-09-09,ATM002,urban_residential,813200,254,0,0,813200,0,1
2023-09-09,ATM003,corporate_park,965900,302,0,0,1587900,622000,0
2023-09-09,ATM004,rural_branch,656500,205,0,0,767700,111200,0
2023-09-09,ATM005,transit_hub,1554400,486,0,0,1554400,0,1
2023-09-10,ATM001,metro_retail,1469600,459,0,3097000,3540400,2070800,0
2023-09-10,ATM002,urban_residential,717100,224,0,2030000,2030000,1312900,0
2023-09-10,ATM003,corporate_park,835700,261,0,1728000,2350000,1514300,0
2023-09-10,ATM004,rural_branch,565300,177,0,1159000,1270200,705000,0
2023-09-10,ATM005,transit_hub,1599900,500,0,3680000,3680000,2080100,0
2023-09-11,ATM001,metro_retail,1055800,330,0,0,2070800,1015000,0
2023-09-11,ATM002,urban_residential,542500,170,0,0,1312900,770500,0
2023-09-11,ATM003,corporate_park,787200,246,0,0,1514300,727100,0
2023-09-11,ATM004,rural_branch,460300,144,0,0,705000,244600,0
2023-09-11,ATM005,transit_hub,1090600,341,0,0,2080100,989500,0
2023-09-12,ATM001,metro_retail,940900,294,0,2525000,3540000,2599100,0
2023-09-12,ATM002,urban_residential,468500,146,0,0,770500,301900,0
2023-09-12,ATM003,corporate_park,488500,153,0,1623000,2350100,1861600,0
2023-09-12,ATM004,rural_branch,296400,93,0,1025000,1269600,973200,0
2023-09-12,ATM005,transit_hub,944100,295,0,2691000,3680500,2736300,0
2023-09-13,ATM001,metro_retail,939100,293,0,0,2599100,1660000,0
2023-09-13,ATM002,urban_residential,503900,157,0,1728000,2029900,1526000,0
2023-09-13,ATM003,corporate_park,613700,192,0,0,1861600,1248000,0
2023-09-13,ATM004,rural_branch,348600,109,0,0,973200,624700,0
2023-09-13,ATM005,transit_hub,838100,262,0,0,2736300,1898200,0
2023-09-14,ATM001,metro_retail,1045300,327,0,0,1660000,614700,0
2023-09-14,ATM002,urban_residential,477800,149,0,0,1526000,1048200,0
2023-09-14,ATM003,corporate_park,517200,162,0,0,1248000,730700,0
2023-09-14,ATM004,rural_branch,356800,111,0,0,624700,267900,0
2023-09-14,ATM005,transit_hub,1063300,332,0,0,1898200,834900,0
2023-09-15,ATM001,metro_retail,1439900,450,0,2925000,3539700,2099800,0
2023-09-15,ATM002,urban_residential,814100,254,0,0,1048200,234100,0
2023-09-15,ATM003,corporate_park,786400,246,0,1619000,2349700,1563300,0
2023-09-15,ATM004,rural_branch,539400,169,0,1002000,1269900,730500,0
2023-09-15,ATM005,transit_hub,1314800,411,0,2845000,3679900,2365100,0
2023-09-16,ATM001,metro_retail,1742700,545,0,0,2099800,357100,0
2023-09-16,ATM002,urban_residential,907500,284,0,1796000,2030100,1122700,0
2023-09-16,ATM003,corporate_park,917000,287,0,0,1563300,646300,0
2023-09-16,ATM004,rural_branch,612700,191,0,0,730500,117800,0
2023-09-16,ATM005,transit_hub,1639900,512,0,0,2365100,725200,0
2023-09-17,ATM001,metro_retail,1454500,455,0,3183000,3540100,2085600,0
2023-09-17,ATM002,urban_residential,757600,237,0,0,1122700,365100,0
2023-09-17,ATM003,corporate_park,888600,278,0,1704000,2350300,1461700,0
2023-09-17,ATM004,rural_branch,551300,172,0,1152000,1269800,718400,0
2023-09-17,ATM005,transit_hub,1531400,479,0,2955000,3680200,2148800,0
2023-09-18,ATM001,metro_retail,1099200,343,0,0,2085600,986400,0
2023-09-18,ATM002,urban_residential,711900,222,0,1665000,2030100,1318200,0
2023-09-18,ATM003,corporate_park,668500,209,0,0,1461700,793300,0
2023-09-18,ATM004,rural_branch,445900,139,0,0,718400,272500,0
2023-09-18,ATM005,transit_hub,1270100,397,0,0,2148800,878700,0
2023-09-19,ATM001,metro_retail,905000,283,0,2554000,3540400,2635500,0
2023-09-19,ATM002,urban_residential,528200,165,0,0,1318200,790000,0
2023-09-19,ATM003,corporate_park,585800,183,0,1557000,2350300,1764500,0
2023-09-19,ATM004,rural_branch,288100,90,0,997000,1269500,981500,0
2023-09-19,ATM005,transit_hub,931600,291,0,2801000,3679700,2748000,0
2023-09-20,ATM001,metro_retail,842000,263,0,0,2635500,1793400,0
2023-09-20,ATM002,urban_residential,468000,146,0,0,790000,322000,0
2023-09-20,ATM003,corporate_park,457100,143,0,0,1764500,1307300,0
2023-09-20,ATM004,rural_branch,266100,83,0,0,981500,715300,0
2023-09-20,ATM005,transit_hub,771600,241,0,0,2748000,1976400,0
2023-09-21,ATM001,metro_retail,918800,287,0,0,1793400,874600,0
2023-09-21,ATM002,urban_residential,449500,140,0,1708000,2030000,1580500,0
2023-09-21,ATM003,corporate_park,472200,148,0,0,1307300,835100,0
2023-09-21,ATM004,rural_branch,341900,107,0,0,715300,373400,0
2023-09-21,ATM005,transit_hub,1011900,316,0,0,1976400,964500,0
2023-09-22,ATM001,metro_retail,1453500,454,0,2665000,3539600,2086200,0
2023-09-22,ATM002,urban_residential,607400,190,0,0,1580500,973100,0
2023-09-22,ATM003,corporate_park,744800,233,0,0,835100,90300,0
2023-09-22,ATM004,rural_branch,524700,164,0,897000,1270400,745600,0
2023-09-22,ATM005,transit_hub,1292400,404,0,2715000,3679500,2387100,0
2023-09-23,ATM001,metro_retail,1728300,540,0,0,2086200,357900,0
2023-09-23,ATM002,urban_residential,928200,290,0,0,973100,44900,0
2023-09-23,ATM003,corporate_park,998500,312,0,2260000,2350300,1351800,0
2023-09-23,ATM004,rural_branch,620800,194,0,0,745600,124800,0
2023-09-23,ATM005,transit_hub,1488000,465,0,0,2387100,899100,0
2023-09-24,ATM001,metro_retail,1426100,446,0,3182000,3539900,2113800,0
2023-09-24,ATM002,urban_residential,767300,240,0,1985000,2029900,1262600,0
2023-09-24,ATM003,corporate_park,734700,230,0,0,1351800,617100,0
2023-09-24,ATM004,rural_branch,636200,199,0,1145000,1269800,633600,0
2023-09-24,ATM005,transit_hub,1388400,434,0,2781000,3680100,2291700,0
2023-09-25,ATM001,metro_retail,1160500,363,0,0,2113800,953200,0
2023-09-25,ATM002,urban_residential,608500,190,0,0,1262600,654100,0
2023-09-25,ATM003,corporate_park,663300,207,0,1733000,2350100,1686800,0
2023-09-25,ATM004,rural_branch,479800,150,0,0,633600,153800,0
2023-09-25,ATM005,transit_hub,1124300,351,0,0,2291700,1167400,0
2023-09-26,ATM001,metro_retail,881000,275,0,2587000,3540200,2659300,0
2023-09-26,ATM002,urban_residential,476000,149,0,1376000,2030100,1554100,0
2023-09-26,ATM003,corporate_park,556000,174,0,0,1686800,1130700,0
2023-09-26,ATM004,rural_branch,373200,117,0,1116000,1269800,896700,0
2023-09-26,ATM005,transit_hub,817700,256,0,2513000,3680400,2862700,0
2023-09-27,ATM001,metro_retail,864200,270,0,0,2659300,1795000,0
2023-09-27,ATM002,urban_residential,476300,149,0,0,1554100,1077700,0
2023-09-27,ATM003,corporate_park,458100,143,0,0,1130700,672700,0
2023-09-27,ATM004,rural_branch,366100,114,0,0,896700,530600,0
