date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,end_of_day_balance,stockout
2023-07-13,ATM002,urban_residential,442700,138,0,0,710600,0
2023-07-13,ATM003,corporate_park,736000,230,0,0,1508100,0
2023-07-13,ATM004,rural_branch,312000,98,0,0,334500,0
2023-07-13,ATM005,transit_hub,773400,242,0,0,944600,0
2023-07-14,ATM001,metro_retail,1248300,390,0,2588000,2291500,0
2023-07-14,ATM002,urban_residential,731200,228,0,1409000,1388400,0
2023-07-14,ATM003,corporate_park,954600,298,0,0,553500,0
2023-07-14,ATM004,rural_branch,444300,139,0,906000,796100,0
2023-07-14,ATM005,transit_hub,1107800,346,0,2345000,2181800,0
2023-07-15,ATM001,metro_retail,1928900,603,0,0,362600,0
2023-07-15,ATM002,urban_residential,981500,307,0,0,406900,0
2023-07-15,ATM003,corporate_park,1084000,339,0,2366000,1835600,0
2023-07-15,ATM004,rural_branch,619100,193,0,0,177000,0
2023-07-15,ATM005,transit_hub,1287800,402,0,0,894000,0
2023-07-16,ATM001,metro_retail,1320300,413,0,3177000,2219300,0
2023-07-16,ATM002,urban_residential,892800,279,0,1713000,1227100,0
2023-07-16,ATM003,corporate_park,1177400,368,0,0,658100,0
2023-07-16,ATM004,rural_branch,514500,161,0,1063000,725500,0
2023-07-16,ATM005,transit_hub,1470500,460,0,2396000,1819500,0
2023-07-17,ATM001,metro_retail,1067700,334,0,0,1151600,0
2023-07-17,ATM002,urban_residential,660000,206,0,0,567100,0
2023-07-17,ATM003,corporate_park,783800,245,0,2262000,2136400,0
2023-07-17,ATM004,rural_branch,357300,112,0,0,368200,0
2023-07-17,ATM005,transit_hub,982100,307,0,0,837400,0
2023-07-18,ATM001,metro_retail,911600,285,0,2388000,2628000,0
2023-07-18,ATM002,urban_residential,422400,132,0,1553000,1697700,0
2023-07-18,ATM003,corporate_park,684800,214,0,0,1451600,0
2023-07-18,ATM004,rural_branch,327600,102,0,872000,912600,0
2023-07-18,ATM005,transit_hub,754000,236,0,2453000,2536500,0
2023-07-19,ATM001,metro_retail,876000,274,0,0,1752000,0
2023-07-19,ATM002,urban_residential,402500,126,0,0,1295200,0
2023-07-19,ATM003,corporate_park,657700,206,0,0,793900,0
2023-07-19,ATM004,rural_branch,288400,90,0,0,624100,0
2023-07-19,ATM005,transit_hub,764600,239,0,0,1771900,0
2023-07-20,ATM001,metro_retail,905600,283,0,0,846400,0
2023-07-20,ATM002,urban_residential,472400,148,0,0,822800,0
2023-07-20,ATM003,corporate_park,617100,193,0,2126000,2302800,0
2023-07-20,ATM004,rural_branch,361900,113,0,0,262300,0
2023-07-20,ATM005,transit_hub,828500,259,0,0,943400,0
2023-07-21,ATM001,metro_retail,1232700,385,0,2694000,2307700,0
2023-07-21,ATM002,urban_residential,690800,216,0,0,132000,0
2023-07-21,ATM003,corporate_park,927200,290,0,0,1375500,0
2023-07-21,ATM004,rural_branch,486200,152,0,978000,754000,0
2023-07-21,ATM005,transit_hub,1114400,348,0,2347000,2176000,0
2023-07-22,ATM001,metro_retail,1738400,543,0,0,569300,0
2023-07-22,ATM002,urban_residential,912100,285,0,1988000,1207900,0
2023-07-22,ATM003,corporate_park,1131900,354,0,0,243700,0
2023-07-22,ATM004,rural_branch,703000,220,0,0,51100,0
2023-07-22,ATM005,transit_hub,1292700,404,0,0,883300,0
2023-07-23,ATM001,metro_retail,1521600,476,0,2971000,2018700,0
2023-07-23,ATM002,urban_residential,806800,252,0,0,401100,0
2023-07-23,ATM003,corporate_park,1113700,348,0,2676000,1805900,0
2023-07-23,ATM004,rural_branch,459600,144,0,1189000,780500,0
2023-07-23,ATM005,transit_hub,1311300,410,0,2407000,1979000,0
2023-07-24,ATM001,metro_retail,1204600,376,0,0,814100,0
2023-07-24,ATM002,urban_residential,656500,205,0,1719000,1463600,0
2023-07-24,ATM003,corporate_park,731000,228,0,0,1074900,0
2023-07-24,ATM004,rural_branch,471900,147,0,0,308500,0
2023-07-24,ATM005,transit_hub,1028900,322,0,0,950200,0
2023-07-25,ATM001,metro_retail,863500,270,0,2726000,2676500,0
2023-07-25,ATM002,urban_residential,444500,139,0,0,1019000,0
2023-07-25,ATM003,corporate_park,652800,204,0,0,422100,0
2023-07-25,ATM004,rural_branch,316400,99,0,931000,923100,0
2023-07-25,ATM005,transit_hub,772700,241,0,2340000,2517500,0
2023-07-26,ATM001,metro_retail,940500,294,0,0,1736000,0
2023-07-26,ATM002,urban_residential,420800,131,0,0,598300,0
2023-07-26,ATM003,corporate_park,675700,211,0,2498000,2244400,0
2023-07-26,ATM004,rural_branch,332300,104,0,0,590800,0
2023-07-26,ATM005,transit_hub,690700,216,0,0,1826700,0
2023-07-27,ATM001,metro_retail,855800,267,0,0,880300,0
2023-07-27,ATM002,urban_residential,516200,161,0,1522000,1604100,0
2023-07-27,ATM003,corporate_park,680600,213,0,0,1563800,0
2023-07-27,ATM004,rural_branch,362900,113,0,0,227900,0
2023-07-27,ATM005,transit_hub,726000,227,0,0,1100800,0
2023-07-28,ATM001,metro_retail,1274900,398,0,2660000,2265400,0
2023-07-28,ATM002,urban_residential,698200,218,0,0,905800,0
2023-07-28,ATM003,corporate_park,1019800,319,0,0,544000,0
2023-07-28,ATM004,rural_branch,516100,161,0,1012000,723900,0
2023-07-28,ATM005,transit_hub,1128900,353,0,2189000,2160900,0
2023-07-29,ATM001,metro_retail,2265400,708,0,0,0,1
2023-07-29,ATM002,urban_residential,905800,283,0,0,0,1
2023-07-29,ATM003,corporate_park,1748200,546,0,2376000,1171800,0
2023-07-29,ATM004,rural_branch,723900,226,0,0,0,1
2023-07-29,ATM005,transit_hub,1962200,613,0,0,198700,0
2023-07-30,ATM001,metro_retail,1682400,526,0,3540000,1857600,0
2023-07-30,ATM002,urban_residential,1001500,313,0,2120000,1118500,0
2023-07-30,ATM003,corporate_park,1171800,366,0,0,0,1
2023-07-30,ATM004,rural_branch,717800,224,0,1240000,522200,0
2023-07-30,ATM005,transit_hub,1544500,483,0,3091000,1745200,0
2023-07-31,ATM001,metro_retail,1476200,461,0,0,381400,0
2023-07-31,ATM002,urban_residential,805000,252,0,0,313500,0
2023-07-31,ATM003,corporate_park,1049900,328,0,2920000,1870100,0
2023-07-31,ATM004,rural_branch,522200,163,0,0,0,1
2023-07-31,ATM005,transit_hub,1456700,455,0,0,288600,0
2023-08-01,ATM001,metro_retail,1268800,397,0,3159000,2271500,0
2023-08-01,ATM002,urban_residential,787700,246,0,1807000,1332700,0
2023-08-01,ATM003,corporate_park,996500,311,0,0,873600,0
2023-08-01,ATM004,rural_branch,500000,156,0,1240000,740000,0
2023-08-01,ATM005,transit_hub,1029000,322,0,3001000,2260600,0
2023-08-02,ATM001,metro_retail,1092800,341,0,0,1178700,0
2023-08-02,ATM002,urban_residential,575600,180,0,0,757100,0
2023-08-02,ATM003,corporate_park,807900,252,0,2046000,2111700,0
2023-08-02,ATM004,rural_branch,386300,121,0,0,353700,0
2023-08-02,ATM005,transit_hub,1046300,327,0,0,1214300,0
2023-08-03,ATM001,metro_retail,1274500,398,0,2361000,2265200,0
2023-08-03,ATM002,urban_residential,582300,182,0,0,174800,0
2023-08-03,ATM003,corporate_park,846800,265,0,0,1264900,0
2023-08-03,ATM004,rural_branch,432800,135,0,886000,807000,0
2023-08-03,ATM005,transit_hub,889300,278,0,0,325000,0
2023-08-04,ATM001,metro_retail,1420500,444,0,0,844800,0
2023-08-04,ATM002,urban_residential,749600,234,0,1945000,1370200,0
2023-08-04,ATM003,corporate_park,1096800,343,0,0,168100,0
2023-08-04,ATM004,rural_branch,547600,171,0,0,259300,0
2023-08-04,ATM005,transit_hub,1170300,366,0,2965000,2119600,0
2023-08-05,ATM001,metro_retail,1829900,572,0,2695000,1709900,0
2023-08-05,ATM002,urban_residential,1033200,323,0,0,337000,0
2023-08-05,ATM003,corporate_park,1445600,452,0,2752000,1474500,0
2023-08-05,ATM004,rural_branch,741300,232,0,981000,499000,0
2023-08-05,ATM005,transit_hub,1233000,385,0,0,886600,0
2023-08-06,ATM001,metro_retail,1629300,509,0,0,80700,0
2023-08-06,ATM002,urban_residential,795000,248,0,1783000,1325000,0
2023-08-06,ATM003,corporate_park,970700,303,0,0,503800,0
2023-08-06,ATM004,rural_branch,499000,156,0,0,0,1
2023-08-06,ATM005,transit_hub,1415100,442,0,2403000,1874500,0
2023-08-07,ATM001,metro_retail,1313600,411,0,3459000,2226000,0
2023-08-07,ATM002,urban_residential,631700,197,0,0,693300,0
2023-08-07,ATM003,corporate_park,1073100,335,0,2416000,1846700,0
2023-08-07,ATM004,rural_branch,523300,164,0,1240000,716700,0
2023-08-07,ATM005,transit_hub,1121000,350,0,0,753500,0
2023-08-08,ATM001,metro_retail,814500,255,0,0,1411500,0
2023-08-08,ATM002,urban_residential,425900,133,0,1427000,1694400,0
2023-08-08,ATM003,corporate_park,660000,206,0,0,1186700,0
2023-08-08,ATM004,rural_branch,338400,106,0,0,378300,0
2023-08-08,ATM005,transit_hub,732700,229,0,2536000,2556800,0
2023-08-09,ATM001,metro_retail,1000100,313,0,0,411400,0
2023-08-09,ATM002,urban_residential,486900,152,0,0,1207500,0
2023-08-09,ATM003,corporate_park,615600,192,0,0,571100,0
2023-08-09,ATM004,rural_branch,348200,109,0,862000,892200,0
2023-08-09,ATM005,transit_hub,908600,284,0,0,1648200,0
2023-08-10,ATM001,metro_retail,891900,279,0,3129000,2648500,0
2023-08-10,ATM002,urban_residential,465500,145,0,0,742000,0
2023-08-10,ATM003,corporate_park,717800,224,0,2349000,2202300,0
2023-08-10,ATM004,rural_branch,404500,126,0,0,487700,0
2023-08-10,ATM005,transit_hub,842100,263,0,0,806100,0
2023-08-11,ATM001,metro_retail,1309400,409,0,0,1339200,0
2023-08-11,ATM002,urban_residential,742000,232,0,0,0,1
2023-08-11,ATM003,corporate_park,823400,257,0,0,1378900,0
2023-08-11,ATM004,rural_branch,467700,146,0,0,20000,0
2023-08-11,ATM005,transit_hub,1142000,357,0,2484000,2148000,0
2023-08-12,ATM001,metro_retail,1339200,418,0,0,0,1
2023-08-12,ATM002,urban_residential,1091700,341,0,2120000,1028300,0
2023-08-12,ATM003,corporate_park,1230900,385,0,0,148000,0
2023-08-12,ATM004,rural_branch,518300,162,0,1220000,721700,0
2023-08-12,ATM005,transit_hub,1297500,405,0,0,850500,0
2023-08-13,ATM001,metro_retail,1449100,453,0,3540000,2090900,0
2023-08-13,ATM002,urban_residential,820100,256,0,0,208300,0
2023-08-13,ATM003,corporate_park,1234100,386,0,2772000,1685900,0
2023-08-13,ATM004,rural_branch,520300,163,0,0,201500,0
2023-08-13,ATM005,transit_hub,1252500,391,0,2439000,2037100,0
2023-08-14,ATM001,metro_retail,1113600,348,0,0,977300,0
2023-08-14,ATM002,urban_residential,649600,203,0,1912000,1470700,0
2023-08-14,ATM003,corporate_park,919500,287,0,0,766400,0
2023-08-14,ATM004,rural_branch,419400,131,0,1039000,821000,0
2023-08-14,ATM005,transit_hub,989100,309,0,0,1047900,0
2023-08-15,ATM001,metro_retail,996500,311,1,2563000,2543700,0
2023-08-15,ATM002,urban_residential,588500,184,1,0,882200,0
2023-08-15,ATM003,corporate_park,919700,287,1,2154000,2000700,0
2023-08-15,ATM004,rural_branch,358300,112,1,0,462700,0
2023-08-15,ATM005,transit_hub,900900,282,1,2242000,2389000,0
2023-08-16,ATM001,metro_retail,844200,264,0,0,1699500,0
2023-08-16,ATM002,urban_residential,518300,162,0,0,363900,0
2023-08-16,ATM003,corporate_park,756800,236,0,0,1244000,0
2023-08-16,ATM004,rural_branch,278400,87,0,0,184300,0
2023-08-16,ATM005,transit_hub,768500,240,0,0,1620500,0
2023-08-17,ATM001,metro_retail,873500,273,0,0,826000,0
2023-08-17,ATM002,urban_residential,508400,159,0,1756000,1611500,0
2023-08-17,ATM003,corporate_park,572600,179,0,0,671400,0
2023-08-17,ATM004,rural_branch,317500,99,0,1056000,922900,0
2023-08-17,ATM005,transit_hub,1020600,319,0,0,599900,0
2023-08-18,ATM001,metro_retail,1188000,371,0,2714000,2352000,0
2023-08-18,ATM002,urban_residential,721100,225,0,0,890400,0
2023-08-18,ATM003,corporate_park,1003800,314,0,2249000,1916600,0
2023-08-18,ATM004,rural_branch,416400,130,0,0,506500,0
2023-08-18,ATM005,transit_hub,1236100,386,0,2690000,2053800,0
2023-08-19,ATM001,metro_retail,1509100,472,0,0,842900,0
2023-08-19,ATM002,urban_residential,890400,278,0,0,0,1
2023-08-19,ATM003,corporate_park,1208700,378,0,0,707800,0
2023-08-19,ATM004,rural_branch,506500,158,0,0,0,1
2023-08-19,ATM005,transit_hub,1538500,481,0,0,515300,0
2023-08-20,ATM001,metro_retail,1367800,427,0,2697000,2172200,0
2023-08-20,ATM002,urban_residential,844000,264,0,2120000,1276000,0
2023-08-20,ATM003,corporate_park,1168400,365,0,2212000,1751400,0
2023-08-20,ATM004,rural_branch,628500,196,0,1240000,611500,0
2023-08-20,ATM005,transit_hub,1159500,362,0,2775000,2130800,0
2023-08-21,ATM001,metro_retail,1156400,361,0,0,1015800,0
2023-08-21,ATM002,urban_residential,729500,228,0,0,546500,0
2023-08-21,ATM003,corporate_park,799500,250,0,0,951900,0
2023-08-21,ATM004,rural_branch,441100,138,0,0,170400,0
2023-08-21,ATM005,transit_hub,993600,310,0,0,1137300,0
2023-08-22,ATM001,metro_retail,870200,272,0,2524000,2669600,0
2023-08-22,ATM002,urban_residential,437700,137,0,1574000,1682800,0
2023-08-22,ATM003,corporate_park,617800,193,0,1968000,2302100,0
2023-08-22,ATM004,rural_branch,280100,88,0,1070000,960200,0
2023-08-22,ATM005,transit_hub,807700,252,0,2153000,2482600,0
2023-08-23,ATM001,metro_retail,859300,269,0,0,1810300,0
2023-08-23,ATM002,urban_residential,460600,144,0,0,1222200,0
2023-08-23,ATM003,corporate_park,657200,205,0,0,1644900,0
2023-08-23,ATM004,rural_branch,320900,100,0,0,639300,0
2023-08-23,ATM005,transit_hub,652700,204,0,0,1829900,0
2023-08-24,ATM001,metro_retail,924300,289,0,0,886000,0
2023-08-24,ATM002,urban_residential,477700,149,0,0,744500,0
2023-08-24,ATM003,corporate_park,789300,247,0,0,855600,0
2023-08-24,ATM004,rural_branch,306500,96,0,0,332800,0
2023-08-24,ATM005,transit_hub,806400,252,0,0,1023500,0
2023-08-25,ATM001,metro_retail,1363900,426,0,2654000,2176100,0
2023-08-25,ATM002,urban_residential,744500,233,0,0,0,1
2023-08-25,ATM003,corporate_park,938800,293,0,2064000,1980800,0
2023-08-25,ATM004,rural_branch,485000,152,0,907000,754800,0
2023-08-25,ATM005,transit_hub,1136400,355,0,2266000,2153100,0
2023-08-26,ATM001,metro_retail,1580500,494,0,0,595600,0
2023-08-26,ATM002,urban_residential,896700,280,0,2120000,1223300,0
2023-08-26,ATM003,corporate_park,1051100,328,0,0,929800,0
2023-08-26,ATM004,rural_branch,561200,175,0,0,193600,0
2023-08-26,ATM005,transit_hub,1542400,482,0,0,610700,0
2023-08-27,ATM001,metro_retail,1503100,470,0,2944000,2036500,0
2023-08-27,ATM002,urban_residential,843400,264,0,0,380000,0
2023-08-27,ATM003,corporate_park,1191900,372,0,1990000,1727900,0
2023-08-27,ATM004,rural_branch,585600,183,0,1046000,654000,0
2023-08-27,ATM005,transit_hub,1249500,390,0,2679000,2040200,0
2023-08-28,ATM001,metro_retail,1103300,345,0,0,933200,0
2023-08-28,ATM002,urban_residential,579500,181,0,1740000,1540400,0
2023-08-28,ATM003,corporate_park,732300,229,0,0,995600,0
2023-08-28,ATM004,rural_branch,443000,138,0,0,211000,0
2023-08-28,ATM005,transit_hub,1170200,366,0,0,870000,0
2023-08-29,ATM001,metro_retail,1269000,397,0,2607000,2271200,0
2023-08-29,ATM002,urban_residential,634400,198,0,0,906100,0
2023-08-29,ATM003,corporate_park,798200,249,0,1924000,2121300,0
2023-08-29,ATM004,rural_branch,406100,127,0,1029000,833900,0
2023-08-29,ATM005,transit_hub,1057800,331,0,2420000,2232200,0
2023-08-30,ATM001,metro_retail,1457900,456,1,0,813200,0
2023-08-30,ATM002,urban_residential,906100,283,1,0,0,1
2023-08-30,ATM003,corporate_park,1021000,319,1,0,1100300,0
2023-08-30,ATM004,rural_branch,538000,168,1,0,295900,0
2023-08-30,ATM005,transit_hub,1245400,389,1,0,986700,0
2023-08-31,ATM001,metro_retail,1239000,387,0,2727000,2301200,0
2023-08-31,ATM002,urban_residential,742600,232,0,2120000,1377400,0
2023-08-31,ATM003,corporate_park,838100,262,0,0,262200,0
2023-08-31,ATM004,rural_branch,437600,137,0,944000,802300,0
2023-08-31,ATM005,transit_hub,1107900,346,0,2303000,2181800,0
2023-09-01,ATM001,metro_retail,1818900,568,0,0,482400,0
2023-09-01,ATM002,urban_residential,914300,286,0,0,463200,0
2023-09-01,ATM003,corporate_park,1517100,474,0,2658000,1403100,0
2023-09-01,ATM004,rural_branch,802300,251,0,0,0,1
2023-09-01,ATM005,transit_hub,1827800,571,0,0,354000,0
2023-09-02,ATM001,metro_retail,2187400,684,0,3058000,1353000,0
2023-09-02,ATM002,urban_residential,1286600,402,0,1657000,833600,0
2023-09-02,ATM003,corporate_park,1403100,438,0,0,0,1
2023-09-02,ATM004,rural_branch,681200,213,0,1240000,558800,0
2023-09-02,ATM005,transit_hub,2102400,657,0,2936000,1187600,0
2023-09-03,ATM001,metro_retail,1353000,423,0,0,0,1
2023-09-03,ATM002,urban_residential,833600,261,0,0,0,1
2023-09-03,ATM003,corporate_park,1521000,475,0,2920000,1399000,0
2023-09-03,ATM004,rural_branch,558800,175,0,0,0,1
2023-09-03,ATM005,transit_hub,1187600,371,0,0,0,1
2023-09-04,ATM001,metro_retail,1184500,370,0,3540000,2355500,0
2023-09-04,ATM002,urban_residential,608100,190,0,2120000,1511900,0
2023-09-04,ATM003,corporate_park,842400,263,0,0,556600,0
2023-09-04,ATM004,rural_branch,468300,146,0,1240000,771700,0
2023-09-04,ATM005,transit_hub,1025600,321,0,3290000,2264400,0
2023-09-05,ATM001,metro_retail,866800,271,0,0,1488600,0
2023-09-05,ATM002,urban_residential,455100,142,0,0,1056800,0
2023-09-05,ATM003,corporate_park,638000,199,0,2363000,2281600,0
2023-09-05,ATM004,rural_branch,311400,97,0,0,460300,0
2023-09-05,ATM005,transit_hub,739200,231,0,0,1525200,0
2023-09-06,ATM001,metro_retail,837300,262,0,0,651300,0
2023-09-06,ATM002,urban_residential,502500,157,0,0,554300,0
2023-09-06,ATM003,corporate_park,670900,210,0,0,1610700,0
2023-09-06,ATM004,rural_branch,299900,94,0,0,160400,0
2023-09-06,ATM005,transit_hub,743400,232,0,0,781800,0
2023-09-07,ATM001,metro_retail,1006900,315,0,2889000,2533400,0
2023-09-07,ATM002,urban_residential,564700,176,0,1566000,1555600,0
2023-09-07,ATM003,corporate_park,866100,271,0,0,744600,0
2023-09-07,ATM004,rural_branch,375100,117,0,1080000,865300,0
2023-09-07,ATM005,transit_hub,818600,256,0,2508000,2471200,0
2023-09-08,ATM001,metro_retail,1323100,413,0,0,1210300,0
2023-09-08,ATM002,urban_residential,748100,234,0,0,807500,0
2023-09-08,ATM003,corporate_park,982100,307,0,2175000,1937400,0
2023-09-08,ATM004,rural_branch,431500,135,0,0,433800,0
2023-09-08,ATM005,transit_hub,1204200,376,0,0,1267000,0
2023-09-09,ATM001,metro_retail,1633000,510,0,2330000,1907400,0
2023-09-09,ATM002,urban_residential,807500,252,0,0,0,1
2023-09-09,ATM003,corporate_park,1155200,361,0,0,782200,0
2023-09-09,ATM004,rural_branch,433800,136,0,0,0,1
2023-09-09,ATM005,transit_hub,1267000,396,0,0,0,1
2023-09-10,ATM001,metro_retail,1333600,417,0,0,573800,0
2023-09-10,ATM002,urban_residential,953500,298,0,2120000,1166500,0
2023-09-10,ATM003,corporate_park,878700,275,0,2138000,2041500,0
2023-09-10,ATM004,rural_branch,480600,150,0,1240000,759400,0
2023-09-10,ATM005,transit_hub,1267200,396,0,3290000,2022800,0
2023-09-11,ATM001,metro_retail,1159600,362,0,2966000,2380300,0
2023-09-11,ATM002,urban_residential,591000,185,0,0,575600,0
2023-09-11,ATM003,corporate_park,876000,274,0,0,1165500,0
2023-09-11,ATM004,rural_branch,406900,127,0,0,352500,0
2023-09-11,ATM005,transit_hub,1032700,323,0,0,990100,0
2023-09-12,ATM001,metro_retail,877300,274,0,0,1503000,0
2023-09-12,ATM002,urban_residential,475300,149,0,1544000,1644300,0
2023-09-12,ATM003,corporate_park,635000,198,0,0,530500,0
2023-09-12,ATM004,rural_branch,262500,82,0,888000,978000,0
2023-09-12,ATM005,transit_hub,879200,275,0,2300000,2410900,0
2023-09-13,ATM001,metro_retail,745300,233,0,0,757700,0
2023-09-13,ATM002,urban_residential,497700,156,0,0,1146600,0
2023-09-13,ATM003,corporate_park,590000,184,0,2389000,2329500,0
2023-09-13,ATM004,rural_branch,297200,93,0,0,680800,0
2023-09-13,ATM005,transit_hub,886800,277,0,0,1524000,0
2023-09-14,ATM001,metro_retail,839700,262,0,2782000,2700000,0
2023-09-14,ATM002,urban_residential,537000,168,0,0,609600,0
2023-09-14,ATM003,corporate_park,704500,220,0,0,1625000,0
2023-09-14,ATM004,rural_branch,354800,111,0,0,326000,0
2023-09-14,ATM005,transit_hub,857500,268,0,0,666500,0
2023-09-15,ATM001,metro_retail,1491800,466,0,0,1208200,0
2023-09-15,ATM002,urban_residential,719500,225,0,1510000,1400100,0
2023-09-15,ATM003,corporate_park,948200,296,0,0,676800,0
2023-09-15,ATM004,rural_branch,501800,157,0,914000,738200,0
2023-09-15,ATM005,transit_hub,1364400,426,0,2623000,1925100,0
2023-09-16,ATM001,metro_retail,1729400,540,0,2332000,1810800,0
2023-09-16,ATM002,urban_residential,1019000,318,0,0,381100,0
2023-09-16,ATM003,corporate_park,1188400,371,0,2243000,1731500,0
2023-09-16,ATM004,rural_branch,587400,184,0,0,150800,0
2023-09-16,ATM005,transit_hub,1701400,532,0,0,223700,0
2023-09-17,ATM001,metro_retail,1531200,478,0,0,279600,0
2023-09-17,ATM002,urban_residential,731900,229,0,1739000,1388100,0
2023-09-17,ATM003,corporate_park,1030700,322,0,0,700800,0
2023-09-17,ATM004,rural_branch,583400,182,0,1089000,656400,0
2023-09-17,ATM005,transit_hub,1285000,402,0,3066000,2004700,0
